,Item_Identifier,Item_Weight,Item_category,price_per_unit_wt,Outlet_Size_num,Outlet_Location_Type_num,Item_MRP_clusters,Item_Type_new,Outlet_Years,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Outlet_Sales,Outlet,Identifier,Item_Visibility_MeanRatio
1317,FDX45,16.75,FD,2.329171797081597,1,2,3rd,not_sure,20,1,0.09986236378400101,13,155.263,OUT049,1999,1,1721.0929999999998,9,1153,1.5875236161393123
1318,FDB33,17.75,FD,2.3080697430752566,0,1,3rd,perishable,15,1,0.014472182941856412,6,160.7262,OUT035,2004,1,2864.2716,6,213,0.23006597607662863
1319,FDT58,9.0,FD,2.987260937337746,2,0,3rd,not_sure,21,1,0.13441775194201813,13,169.4816,OUT010,1998,0,503.3448,0,964,2.1368546422340664
1320,FDM39,6.42,FD,3.3610468906049387,1,2,3rd,perishable,20,1,0.05216901513218489,4,178.6002,OUT049,1999,1,3582.0040000000004,9,641,0.8293369034625355
1321,NCY41,16.75,NC,1.1780247173901972,2,1,1st,non_perishable,17,2,0.07314749640166938,8,37.6532,OUT045,2002,1,575.2512,7,1545,1.1628342610664266
1322,NCL31,7.39,NC,3.011420475634377,0,2,3rd,not_sure,22,2,0.11357953687683144,11,142.747,OUT046,1997,1,3149.2340000000004,8,1383,1.8055871127999814
1323,NCJ31,19.2,NC,2.6142720415997003,0,2,4th,not_sure,22,2,0.1677608726758164,11,243.0196,OUT046,1997,1,3374.2744,8,1359,2.6669141120377398
1324,FDO23,12.857645184136183,FD,2.6207395742841824,0,2,2nd,perishable,34,1,0.2282309007795927,1,94.8436,OUT019,1985,0,567.2616,4,706,3.6282131845390917
1325,FDN56,5.46,FD,3.311442317462817,0,1,3rd,perishable,15,3,0.10168702534671621,6,144.2786,OUT035,2004,1,288.9572,6,687,1.6165304733026125
1326,FDF04,17.5,FD,2.7575853031560063,2,0,4th,non_perishable,32,1,0.0,5,258.3304,OUT013,1987,1,3358.2952,1,358,0.0
1327,FDJ44,12.3,FD,2.7291782687596426,2,0,3rd,perishable,32,3,0.10096576406811904,6,176.1396,OUT013,1987,1,3663.2316,1,531,1.6050644988374327
1328,FDS50,17.0,FD,2.637002278266517,2,1,4th,perishable,17,1,0.05405797628017251,4,220.5114,OUT045,2002,1,5321.0736,7,908,0.8593659386142191
1329,NCQ41,12.857645184136183,NC,2.6207395742841824,1,0,3rd,non_perishable,34,2,0.01920054117674261,8,194.5794,OUT027,1985,3,3511.4292,5,1460,0.30523323708483674
1330,FDA49,19.7,FD,1.6998426793344352,0,2,2nd,non_perishable,22,1,0.0629013354301307,3,88.1198,OUT046,1997,1,1744.396,8,183,0.9999498479529393
1331,NCZ06,19.6,NC,2.6396759428993226,2,1,4th,non_perishable,12,2,0.09047512611188191,9,254.9698,OUT017,2007,1,2536.698,2,1550,1.4382936066531036
1332,NCM43,14.5,NC,2.5015546558298367,1,0,3rd,not_sure,10,2,0.019365968249002646,11,162.421,OUT018,2009,2,1957.4520000000002,3,1401,0.30786305050012525
1333,FDH19,19.35,FD,2.2938848228665596,2,0,3rd,perishable,32,1,0.032526178717098814,10,172.4738,OUT013,1987,1,1911.5118,1,441,0.5170724475123518
1334,FDS15,9.195,FD,2.534538877130864,1,2,2nd,perishable,20,3,0.07527625601571919,10,106.7596,OUT049,1999,1,4098.6648,9,880,1.196675400333842
1335,FDO50,16.25,FD,1.8803374816511618,1,0,2nd,non_perishable,10,0,0.0,3,90.2804,OUT018,2009,2,1653.8472,3,725,0.0
1336,FDJ20,20.7,FD,1.9413365591215774,1,0,2nd,perishable,10,3,0.09584004758141484,6,123.5388,OUT018,2009,2,1981.4208,3,518,1.5235803874671268
1337,NCI31,20.0,NC,1.070195667222998,2,0,1st,not_sure,21,2,0.12762333977476417,11,38.319,OUT010,1998,0,146.476,0,1347,2.028843081475998
1338,FDU20,12.857645184136183,FD,2.6207395742841824,1,0,2nd,perishable,34,3,0.02112884747729379,6,122.1098,OUT027,1985,3,3374.2744,5,982,0.3358877467046628
1339,DRK13,11.8,DR,2.8866378652671316,0,2,3rd,non_perishable,22,1,0.10900468868617452,14,199.8084,OUT046,1997,1,2380.9008,8,105,1.7328602188259012
1340,DRJ24,11.8,DR,2.8104864452427893,2,1,3rd,non_perishable,17,1,0.10756124447675039,14,184.2924,OUT045,2002,1,1850.924,7,93,1.7099136182828099
1341,FDI20,19.1,FD,2.493848229837639,2,1,4th,perishable,17,1,0.03791405985355463,6,212.1586,OUT045,2002,1,5909.6408,7,481,0.6027242208228236
1342,FDF10,15.5,FD,2.3414446987722832,2,1,3rd,not_sure,17,3,0.1460435923054406,13,145.6418,OUT045,2002,1,2207.127,7,362,2.321671979167119
1343,FDQ45,9.5,FD,3.020993658893922,0,2,3rd,not_sure,22,3,0.01085789117291275,13,185.3608,OUT046,1997,1,2021.3688,8,807,0.17260915930002388
1344,FDQ10,12.85,FD,2.666429141197194,0,1,3rd,not_sure,15,1,0.03263460787454827,13,172.0422,OUT035,2004,1,5345.7082,6,781,0.5187961584441441
1345,FDM36,11.65,FD,2.753043808513722,0,1,3rd,non_perishable,15,3,0.057060372478495915,0,171.1422,OUT035,2004,1,2931.5174,6,639,0.9070953803101397
1346,FDN12,15.6,FD,2.1004877393132033,1,0,2nd,non_perishable,10,1,0.0,0,111.8544,OUT018,2009,2,1454.1072,3,660,0.0
1347,FDD50,18.85,FD,2.2960022000107134,2,0,3rd,non_perishable,32,1,0.13236451658940765,3,168.4132,OUT013,1987,1,2874.9244,1,310,2.10421412093806
1348,FDG17,6.865,FD,3.600265522448621,1,2,4th,non_perishable,20,3,0.035266688984921794,5,244.4486,OUT049,1999,1,6353.0636,9,403,0.560638658100472
1349,FDY58,11.65,FD,3.0212385401736865,1,2,4th,not_sure,20,1,0.03920210144162283,13,227.3694,OUT049,1999,1,4567.388,9,1213,0.6232003678130018
1350,NCK29,12.857645184136183,NC,2.6207395742841824,0,2,2nd,non_perishable,34,2,0.0,8,123.473,OUT019,1985,0,369.519,4,1369,0.0
1351,FDM32,20.5,FD,1.6925498264721655,2,0,2nd,perishable,21,1,0.0,6,90.883,OUT010,1998,0,89.883,0,636,0.0
1352,FDL46,20.35,FD,1.9083340217550104,0,2,2nd,not_sure,22,1,0.05264645909709209,13,116.8466,OUT046,1997,1,2356.9320000000002,8,609,0.8369268857236485
1353,FDC51,10.895,FD,2.500299275753874,1,2,2nd,perishable,20,3,0.009590683019321523,4,121.87299999999999,OUT049,1999,1,2463.46,9,270,0.15246420384171272
1354,FDF16,7.3,FD,3.0523689379121315,1,2,3rd,non_perishable,20,1,0.08274639035043542,5,147.2076,OUT049,1999,1,1921.4988,9,366,1.315428995008867
1355,NCV54,11.1,NC,2.442052436554244,2,0,2nd,non_perishable,32,2,0.03254597599799598,9,116.5124,OUT013,1987,1,1066.6116,1,1518,0.5173871671902034
1356,FDE35,7.06,FD,2.255463790457565,2,1,1st,not_sure,17,3,0.04304936393025679,15,60.2904,OUT045,2002,1,644.4944,7,339,0.6843607472268507
1357,FDA23,9.8,FD,2.4108133295415906,0,1,2nd,non_perishable,15,1,0.04609903776341458,0,99.4016,OUT035,2004,1,2428.8384,6,162,0.7328417669845239
1358,FDI46,9.5,FD,3.315036934395146,2,1,4th,not_sure,17,1,0.07185175445055725,13,251.9724,OUT045,2002,1,2516.724,7,498,1.1422357005089958
1359,FDZ21,17.6,FD,1.876520051189047,2,0,2nd,not_sure,32,3,0.03844081391861142,13,97.34100000000001,OUT013,1987,1,965.41,1,1231,0.6110980914832836
1360,DRK13,11.8,DR,2.879524056541565,2,1,3rd,non_perishable,12,1,0.10958867697239538,14,198.3084,OUT017,2007,1,4563.3932,2,105,1.7421439485594534
1361,FDX36,9.695,FD,3.1949102712689315,2,1,4th,non_perishable,12,3,0.12134013810391817,0,226.9404,OUT017,2007,1,2700.4848,2,1146,1.9289582934590728
1362,FDY22,16.5,FD,2.274390111840742,1,0,3rd,not_sure,10,3,0.14874004441747432,13,143.9128,OUT018,2009,2,1581.9408,3,1184,2.3645377921264563
1363,FDR32,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,3,0.08194160639287211,6,226.7694,OUT027,1985,3,6165.9738,5,845,1.3026352507982328
1364,DRF25,9.0,DR,1.5851224509355362,0,2,1st,non_perishable,22,1,0.03818676631442369,14,34.919000000000004,OUT046,1997,1,476.04699999999997,8,42,0.6070594671608716
1365,FDK20,12.6,FD,2.3870662876432767,0,2,2nd,perishable,22,3,0.04071733592373519,6,124.5072,OUT046,1997,1,2450.144,8,552,0.647288226673873
1366,DRI11,12.857645184136183,DR,2.6207395742841824,0,2,2nd,non_perishable,34,1,0.05849290661934511,7,115.9834,OUT019,1985,0,345.5502,4,79,0.9298685422237002
1367,FDH05,14.35,FD,2.849470717794799,2,1,4th,non_perishable,17,3,0.08718454516182304,5,233.5984,OUT045,2002,1,1853.5872,7,433,1.3859828584283203
1368,FDA46,13.6,FD,2.7236803525549407,2,1,3rd,not_sure,17,1,0.11142868859873255,13,193.6136,OUT045,2002,1,4471.5128,7,180,1.771394827470144
1369,DRD24,13.85,DR,2.429013521354636,0,2,3rd,non_perishable,22,1,0.030330431643455863,14,143.3154,OUT046,1997,1,1985.4156,8,20,0.48216640080574025
1370,FDL39,16.1,FD,2.5096083518689514,2,1,3rd,perishable,12,3,0.0617436030527613,4,181.9318,OUT017,2007,1,5954.2494,2,604,0.9815452416468198
1371,FDD52,18.25,FD,1.9510398268753117,1,0,2nd,perishable,10,3,0.16893362452865288,4,110.15700000000001,OUT018,2009,2,1867.569,3,312,2.6855574846928874
1372,FDR55,12.15,FD,2.8150745170615497,2,1,3rd,perishable,12,5,0.1247195092690155,6,190.6872,OUT017,2007,1,2269.0464,2,862,1.9826805500631344
1373,DRI13,15.35,DR,2.714762908117568,2,1,4th,non_perishable,12,1,0.020235806989719166,14,216.4508,OUT017,2007,1,5426.27,2,80,0.3216909781677216
1374,FDG31,12.857645184136183,FD,2.6207395742841824,1,0,1st,perishable,34,1,0.0370191327989222,10,64.4826,OUT027,1985,3,2518.7214,5,411,0.5884974613098609
1375,FDP04,15.35,FD,1.6579711799508978,2,1,1st,non_perishable,17,1,0.013745875088934541,5,65.2168,OUT045,2002,1,958.752,7,734,0.2185197756322362
1376,FDH35,18.25,FD,2.2954506622633075,2,0,3rd,not_sure,32,1,0.058456150970298285,15,162.9526,OUT013,1987,1,1151.1682,1,453,0.929284233394254
1377,NCB42,11.8,NC,2.392094195526172,0,1,2nd,non_perishable,15,2,0.008523131700675828,8,117.2492,OUT035,2004,1,2432.8332,6,1280,0.13549321631876143
1378,FDQ14,9.27,FD,2.830576454691361,1,2,3rd,perishable,20,1,0.06004407968739946,4,147.905,OUT049,1999,1,1647.855,9,785,0.9545277209667742
1379,FDI19,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,1,0.05077449408394282,10,242.8512,OUT027,1985,3,5816.4288,5,480,0.807168040105004
1380,FDJ55,12.8,FD,2.921313435778866,2,0,4th,perishable,21,3,0.03863014649542372,10,224.8404,OUT010,1998,0,1575.2828,0,538,0.6141079334858639
1381,DRN59,15.0,DR,1.389721814020149,1,2,1st,non_perishable,20,1,0.06226219320538856,7,45.206,OUT049,1999,1,792.302,9,135,0.9897893296415099
1382,NCR06,12.5,NC,1.4872467753588385,2,0,1st,non_perishable,32,2,0.006736775882278161,9,42.8112,OUT013,1987,1,639.168,1,1467,0.10709531002978069
1383,NCF42,17.35,NC,2.4123111665867,2,0,3rd,non_perishable,32,2,0.1546452166666123,9,176.2712,OUT013,1987,1,2988.1104,1,1320,2.458413002442467
1384,FDG24,7.975,FD,2.453056823900901,1,0,2nd,non_perishable,10,1,0.01458388626647386,0,84.725,OUT018,2009,2,1747.725,3,407,0.23184173682484238
1385,FDB58,10.5,FD,2.675890317392045,1,0,3rd,not_sure,10,3,0.013460445365148786,13,142.0154,OUT018,2009,2,2410.8618,3,233,0.21398226610323984
1386,FDQ56,12.857645184136183,FD,2.6207395742841824,1,0,2nd,perishable,34,1,0.0999231201796623,6,82.3908,OUT027,1985,3,3691.1952,5,815,1.5884894676301944
1387,NCV41,14.35,NC,2.179435067538606,0,2,2nd,non_perishable,22,2,0.01689524514976445,8,112.5228,OUT046,1997,1,1989.4104,8,1515,0.268585677920948
1388,FDW19,12.35,FD,2.298585201248192,2,1,2nd,perishable,12,3,0.037987448186874745,6,110.65700000000001,OUT017,2007,1,2087.283,2,1081,0.6038908836964041
1389,FDO56,10.195,FD,2.540823943548976,2,0,2nd,perishable,21,3,0.0725918592208259,6,119.1808,OUT010,1998,0,351.5424,0,728,1.154001232153732
1390,FDI41,18.5,FD,2.2016699373215296,2,1,3rd,non_perishable,17,3,0.0,5,148.7418,OUT045,2002,1,2501.4106,7,495,0.0
1391,FDN10,11.5,FD,2.432944939840854,1,0,2nd,not_sure,10,1,0.0,13,119.5124,OUT018,2009,2,829.5868,3,659,0.0
1392,FDY20,12.5,FD,2.1258364585811176,1,0,2nd,perishable,10,3,0.07889046286360923,6,92.2488,OUT018,2009,2,1358.2320000000002,3,1182,1.2541308671105769
1393,DRM37,12.857645184136183,DR,2.6207395742841824,1,0,3rd,non_perishable,34,0,0.09160423216455156,14,198.5768,OUT027,1985,3,6897.688,5,125,1.4562431369447757
1394,FDV34,10.695,FD,2.0562528233862807,2,1,2nd,not_sure,17,3,0.01138358938588813,13,72.9038,OUT045,2002,1,1034.6532,7,1044,0.18096624495709657
1395,NCX18,14.15,NC,2.6933896662481316,0,1,3rd,non_perishable,15,2,0.008753892634042491,9,195.011,OUT035,2004,1,1964.11,6,1532,0.1391616497257085
1396,FDY10,17.6,FD,2.0188165647497014,2,1,2nd,not_sure,17,1,0.04799688579780477,13,114.9176,OUT045,2002,1,1946.7992,7,1174,0.7630120780033453
1397,NCZ17,12.857645184136183,NC,2.6207395742841824,1,0,1st,non_perishable,34,2,0.07607823676417672,8,39.8506,OUT027,1985,3,1480.0734,5,1551,1.2094245816031661
1398,FDT12,6.215,FD,3.6267352752982123,2,0,4th,non_perishable,32,3,0.048390471922174466,0,227.4062,OUT013,1987,1,5191.2426,1,926,0.7692689624165074
1399,FDD57,18.1,FD,1.8412456990766797,0,2,2nd,perishable,22,1,0.022152405580020785,6,96.0094,OUT046,1997,1,1808.9786,8,315,0.35215936895550903
1400,FDK45,11.65,FD,2.3587950361955357,2,1,2nd,perishable,17,1,0.03336403083723619,12,111.586,OUT045,2002,1,3395.58,7,569,0.5303918801509329
1401,FDJ57,7.42,FD,3.2558038433824055,2,1,3rd,perishable,17,3,0.02138705476112732,12,185.0582,OUT045,2002,1,5201.2296,7,540,0.3399924979383862
1402,NCI31,20.0,NC,1.0441385032803612,1,2,1st,not_sure,20,2,0.07830606211565799,11,36.819,OUT049,1999,1,768.9989999999999,9,1347,1.2448405804249065
1403,FDZ48,17.75,FD,1.9927200074448608,1,2,2nd,non_perishable,20,0,0.07332268961436832,0,112.4544,OUT049,1999,1,2348.9424,9,1253,1.1656193279525706
1404,FDI16,14.0,FD,1.5887102860295519,0,2,1st,non_perishable,22,3,0.1273158545010553,5,54.56399999999999,OUT046,1997,1,1597.92,8,479,2.023954952303693
1405,FDZ31,15.35,FD,2.6083457552299603,1,2,3rd,perishable,20,3,0.0,6,193.0504,OUT049,1999,1,2492.7552,9,1238,0.0
1406,DRG15,6.13,DR,2.4016491554245927,2,1,1st,perishable,17,1,0.07407867443883377,4,61.5536,OUT045,2002,1,796.2968,7,54,1.1776373066665304
1407,FDX36,9.695,FD,3.1932184768278047,2,1,4th,non_perishable,17,3,0.12092777909670963,0,226.5404,OUT045,2002,1,4500.808,7,1146,1.9224029743431819
1408,FDD40,20.25,FD,2.3473280423661023,0,2,3rd,perishable,22,3,0.01468500260410233,4,191.5162,OUT046,1997,1,3078.6592,8,303,0.2334491950090881
1409,FDA04,12.857645184136183,FD,2.6207395742841824,1,0,4th,non_perishable,34,3,0.06429491615578678,5,259.7962,OUT027,1985,3,5697.9164,5,148,1.0221037628929142
1410,FDL21,15.85,FD,1.2745694364196902,2,0,1st,not_sure,32,3,0.007115095567468763,13,40.848,OUT013,1987,1,679.1160000000001,1,592,0.11310950208305043
1411,FDS21,19.85,FD,1.4266455143331829,2,0,1st,not_sure,32,3,0.02064421325942599,13,62.8194,OUT013,1987,1,928.791,1,884,0.3281834601556436
1412,DRF23,4.61,DR,3.648766716326906,2,1,3rd,non_perishable,12,1,0.11631180726377895,7,172.5396,OUT017,2007,1,3663.2316,2,41,1.8490223330431075
1413,FDM46,7.365,FD,2.621120287189486,0,1,2nd,not_sure,15,1,0.14836620798157799,13,93.912,OUT035,2004,1,1304.968,6,645,2.3585948708088473
1414,DRG49,12.857645184136183,DR,2.6207395742841824,1,0,4th,non_perishable,34,1,0.06497152831393123,14,242.8486,OUT027,1985,3,3420.8804,5,62,1.0328599450952964
1415,FDG26,18.85,FD,2.6794687813673526,2,1,4th,non_perishable,17,4,0.041848361705208816,3,255.933,OUT045,2002,1,3844.995,7,408,0.6652682751177039
1416,FDR51,12.857645184136183,FD,2.6207395742841824,1,0,3rd,perishable,34,3,0.159248819060097,10,148.4708,OUT027,1985,3,3761.77,5,860,2.5315970053244743
1417,FDV39,11.3,FD,2.9129401407050985,0,1,3rd,perishable,15,1,0.0072521514645653515,10,196.7426,OUT035,2004,1,2768.3964,6,1049,0.11528829562575697
1418,FDC39,7.405,FD,3.359768443291839,2,1,4th,perishable,12,1,0.0,4,205.7296,OUT017,2007,1,4570.0512,2,261,0.0
1419,FDP45,15.7,FD,2.839832081206935,2,1,4th,not_sure,12,3,0.030333327462150842,13,252.9724,OUT017,2007,1,3020.0688,2,764,0.48221243597246516
1420,FDC56,7.72,FD,2.792181787804976,0,2,2nd,perishable,22,1,0.11468555006381354,6,118.244,OUT046,1997,1,958.752,8,273,1.8231695331189453
1421,FDK38,6.65,FD,3.1579495786203218,2,1,3rd,non_perishable,12,1,0.05220465672071061,3,149.7734,OUT017,2007,1,2375.5744,2,564,0.829903501942256
1422,NCJ29,10.6,NC,2.1932586521622346,2,0,2nd,non_perishable,32,2,0.03455951953401422,8,84.4224,OUT013,1987,1,852.2239999999999,1,1357,0.549396703059669
1423,NCF19,12.857645184136183,NC,2.6207395742841824,0,2,1st,non_perishable,34,2,0.059655548180925305,9,48.6034,OUT019,1985,0,145.8102,4,1317,0.9483511904024063
1424,FDG59,15.85,FD,1.2140118341218333,0,1,1st,not_sure,15,1,0.04231821670137801,15,37.5164,OUT035,2004,1,270.3148,6,429,0.6727376146598062
1425,FDE59,12.15,FD,1.39046671469317,2,1,1st,not_sure,12,1,0.06075651241260551,15,36.6532,OUT017,2007,1,251.6724,2,356,0.9658533468914862
1426,FDB04,11.35,FD,2.1842737239615615,2,1,2nd,perishable,12,3,0.061644280611199774,4,89.4856,OUT017,2007,1,1142.5128,2,193,0.9799663012370715
1427,NCK05,20.1,NC,1.3931563359660009,2,0,1st,non_perishable,32,2,0.0745412611990358,8,60.8536,OUT013,1987,1,1347.5792,1,1363,1.1849911022157977
1428,FDR03,15.7,FD,2.643134538792152,2,1,4th,perishable,12,3,0.008746983358524908,10,204.998,OUT017,2007,1,5366.348000000001,2,822,0.13905181216890578
1429,FDQ03,12.857645184136183,FD,2.6207395742841824,0,2,4th,perishable,34,3,0.12803509524228465,10,238.0248,OUT019,1985,0,711.0744,4,776,2.0353888060512455
1430,FDC59,16.7,FD,1.5780127468650456,2,1,1st,not_sure,12,3,0.05348190927178134,15,64.2168,OUT017,2007,1,1661.8368,2,276,0.8502081343559724
1431,DRB13,6.115,DR,3.473818441176238,2,1,3rd,non_perishable,12,3,0.007059210043546935,14,191.153,OUT017,2007,1,3415.554,2,4,0.1122210834069402
1432,NCE54,20.7,NC,1.5198979129766221,2,1,2nd,non_perishable,12,2,0.02669257523359791,9,73.9354,OUT017,2007,1,1655.1788,2,1312,0.42433497419075644
1433,FDC10,9.8,FD,2.572844326654346,0,1,2nd,not_sure,15,5,0.07033160844527807,13,118.6098,OUT035,2004,1,843.5686,6,242,1.118069762592882
1434,FDR46,12.857645184136183,FD,2.6207395742841824,0,2,3rd,not_sure,34,1,0.2184142377194722,13,148.076,OUT019,1985,0,146.476,4,856,3.472156549695841
1435,FDA10,20.35,FD,1.9445557749511702,0,1,2nd,not_sure,15,1,0.13259650312648916,13,121.9072,OUT035,2004,1,1347.5792,6,152,2.1079020379098616
1436,FDP23,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,1,0.03480185667948047,1,218.2166,OUT027,1985,3,3701.1822,5,748,0.5532491648572647
1437,FDJ41,6.85,FD,3.662660622699378,2,0,4th,non_perishable,32,1,0.022606768485361597,5,260.0594,OUT013,1987,1,6018.1662,1,530,0.3593824289271955
1438,FDL46,20.35,FD,1.906144984450932,2,0,2nd,not_sure,32,1,0.05260378117451843,13,116.5466,OUT013,1987,1,1885.5456,1,609,0.8362484298228849
1439,FDX33,9.195,FD,2.9062132317903435,0,1,3rd,not_sure,15,3,0.11106059638682038,13,158.9578,OUT035,2004,1,2246.4092,6,1143,1.7655432227495562
1440,NCL29,9.695,NC,2.8556541904431785,1,2,3rd,non_perishable,20,2,0.10806178593990573,8,158.8604,OUT049,1999,1,4436.8912,9,1381,1.7178707841609857
1441,FDE16,12.857645184136183,FD,2.6207395742841824,0,2,4th,non_perishable,34,1,0.04509232988551661,5,206.7954,OUT019,1985,0,833.5816,4,326,0.7168380147183216
1442,FDM57,11.65,FD,2.117762213073179,0,2,2nd,not_sure,22,3,0.07311027254551693,13,85.1908,OUT046,1997,1,2181.1608,8,650,1.162242509094146
1443,FDZ36,6.035,FD,3.4721311098833887,2,0,3rd,non_perishable,32,3,0.06365910863021859,0,188.324,OUT013,1987,1,1491.392,1,1243,1.011996256682248
1444,NCW42,18.2,NC,2.5794073112115274,2,0,4th,non_perishable,21,2,0.09336746486416664,9,221.8456,OUT010,1998,0,884.1824,0,1526,1.4842734523240764
1445,NCI54,12.857645184136183,NC,2.6207395742841824,0,2,2nd,non_perishable,34,2,0.05716224222150926,9,110.4912,OUT019,1985,0,436.7648,4,1350,0.908714815467448
1446,DRK01,7.63,DR,2.5827712512389693,1,0,2nd,non_perishable,10,1,0.05950687454610484,14,93.3436,OUT018,2009,2,1323.6104,3,102,0.9459877083313704
1447,FDX10,6.385,FD,1.8267042423294595,2,1,1st,not_sure,17,3,0.11685942259045501,13,33.2874,OUT045,2002,1,141.1496,7,1124,1.8577278376067534
1448,FDO46,9.6,FD,3.0213756535339664,1,0,3rd,not_sure,10,3,0.014169530370839928,13,187.3872,OUT018,2009,2,2647.2208,3,722,0.22525467294131343
1449,FDD16,20.5,FD,1.5394298917111342,2,0,2nd,non_perishable,21,1,0.059068243287467265,5,75.0696,OUT010,1998,0,149.1392,0,287,0.9390147361777148
1450,FDZ20,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,1,0.0,6,253.0356,OUT027,1985,3,11445.101999999999,5,1230,0.0
1451,NCI18,18.35,NC,2.5868195398352882,2,1,4th,non_perishable,12,2,0.014004826996481706,9,225.4746,OUT017,2007,1,1346.2476,2,1344,0.22263636423577285
1452,DRI25,19.6,DR,1.3533784249027632,0,2,1st,non_perishable,22,1,0.033339454328562695,14,56.2614,OUT046,1997,1,773.6596,8,82,0.5300011845330541
1453,FDY44,14.15,FD,2.70385294793777,2,1,3rd,perishable,17,3,0.02415983849633311,6,197.21099999999998,OUT045,2002,1,3731.809,7,1201,0.38407176359253437
1454,FDW38,12.857645184136183,FD,2.6207395742841824,0,2,1st,perishable,34,3,0.0,4,55.9298,OUT019,1985,0,107.8596,4,1098,0.0
1455,FDY33,12.857645184136183,FD,2.6207395742841824,1,0,3rd,not_sure,34,3,0.09233341454068003,13,159.0262,OUT027,1985,3,5887.6694,5,1192,1.4678350340190365
1456,DRH51,17.6,DR,1.8094579830626694,0,1,2nd,perishable,15,1,0.09275983407193598,4,89.8856,OUT035,2004,1,351.5424,6,75,1.4746138749216622
1457,FDT32,19.0,FD,2.390313493562573,2,1,3rd,perishable,12,3,0.06391819064739131,6,188.4214,OUT017,2007,1,2826.321,2,942,1.0161149136536405
1458,FDI50,8.42,FD,3.338104950879351,1,2,4th,non_perishable,20,3,0.030423106293068297,3,228.7352,OUT049,1999,1,5954.9152,9,500,0.48363966049339796
1459,FDB60,9.3,FD,3.093549571838276,2,0,3rd,non_perishable,32,1,0.02809982972067818,0,195.8136,OUT013,1987,1,2332.9632,1,235,0.44670626250704465
1460,FDP09,19.75,FD,2.4680574795254446,0,1,4th,not_sure,15,0,0.033322050197129804,13,213.2902,OUT035,2004,1,4247.804,6,737,0.5297245090306809
1461,FDA20,6.78,FD,3.3440597900937092,2,0,3rd,perishable,32,1,0.0644438079024143,6,185.324,OUT013,1987,1,3914.9040000000005,1,159,1.0244707123127246
1462,NCX05,12.857645184136183,NC,2.6207395742841824,0,2,2nd,non_perishable,34,2,0.1569551963489619,8,116.2492,OUT019,1985,0,115.8492,4,1529,2.4951350182207426
1463,DRF37,17.25,DR,2.789976529411672,2,1,4th,non_perishable,17,1,0.0,14,263.591,OUT045,2002,1,788.9730000000001,7,45,0.0
1464,FDJ26,15.3,FD,2.711624633088608,0,2,4th,non_perishable,22,3,0.08136355066854553,3,215.0218,OUT046,1997,1,1923.4962,8,521,1.2934458316913722
1465,FDZ25,15.7,FD,2.461160908306567,0,2,3rd,non_perishable,22,3,0.02724257428261117,3,168.27900000000002,OUT046,1997,1,4074.696,8,1234,0.4330783730657448
1466,FDZ58,17.85,FD,2.056471044836343,0,1,2nd,not_sure,15,1,0.05085184221187571,13,121.7072,OUT035,2004,1,2817.6656,6,1261,0.808397652294269
